PKEY=1, STUDENT_ID=2, FNAME=EMILY, LNAME=SMITH, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=884, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=885, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=886, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=887, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=888, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=889, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=890, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=891, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=892, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=893, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=894, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=QU, ITEM_ID=1, SCORE=8
PKEY=895, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=896, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=897, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=898, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=QU, ITEM_ID=5, SCORE=9
PKEY=899, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=900, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=901, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=EX, ITEM_ID=1, SCORE=29
PKEY=902, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=EX, ITEM_ID=2, SCORE=40
PKEY=903, STUDENT_ID=44, FNAME=NOAH, LNAME=CAMPBELL, TYPE=EX, ITEM_ID=3, SCORE=26
PKEY=904, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=905, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=906, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=907, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=908, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=909, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=910, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=911, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=912, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=913, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=914, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=915, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=916, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=QU, ITEM_ID=2, SCORE=9
PKEY=917, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=918, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=919, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=920, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=921, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=QU, ITEM_ID=7, SCORE=7
PKEY=922, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=EX, ITEM_ID=1, SCORE=34
PKEY=923, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=EX, ITEM_ID=2, SCORE=37
PKEY=924, STUDENT_ID=45, FNAME=DYLAN, LNAME=MITCHELL, TYPE=EX, ITEM_ID=3, SCORE=37
PKEY=925, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=926, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=927, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=928, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=929, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=930, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=931, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=932, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=933, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=934, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=935, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=936, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=QU, ITEM_ID=1, SCORE=5
PKEY=937, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=QU, ITEM_ID=2, SCORE=10
PKEY=938, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=QU, ITEM_ID=3, SCORE=7
PKEY=939, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=QU, ITEM_ID=4, SCORE=7
PKEY=940, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=QU, ITEM_ID=5, SCORE=5
PKEY=941, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=942, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=QU, ITEM_ID=7, SCORE=10
PKEY=943, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=EX, ITEM_ID=1, SCORE=30
PKEY=944, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=EX, ITEM_ID=2, SCORE=25
PKEY=945, STUDENT_ID=46, FNAME=BENJAMIN, LNAME=ROBERTS, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=946, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=947, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=948, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=949, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=950, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=951, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=952, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=953, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=954, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=955, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=956, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=957, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=QU, ITEM_ID=1, SCORE=5
PKEY=958, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=QU, ITEM_ID=2, SCORE=9
PKEY=959, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=960, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=961, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=QU, ITEM_ID=5, SCORE=5
PKEY=962, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=963, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=964, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=EX, ITEM_ID=1, SCORE=33
PKEY=965, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=EX, ITEM_ID=2, SCORE=28
PKEY=966, STUDENT_ID=47, FNAME=LAUREN, LNAME=CARTER, TYPE=EX, ITEM_ID=3, SCORE=28
PKEY=967, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=968, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=969, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=970, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=971, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=972, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=973, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=974, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=975, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=976, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=977, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=978, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=QU, ITEM_ID=1, SCORE=7
PKEY=979, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=QU, ITEM_ID=2, SCORE=5
PKEY=980, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=QU, ITEM_ID=3, SCORE=8
PKEY=981, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=QU, ITEM_ID=4, SCORE=8
PKEY=982, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=QU, ITEM_ID=5, SCORE=9
PKEY=983, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=984, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=985, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=EX, ITEM_ID=1, SCORE=32
PKEY=986, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=EX, ITEM_ID=2, SCORE=40
PKEY=987, STUDENT_ID=48, FNAME=LOGAN, LNAME=PHILLIPS, TYPE=EX, ITEM_ID=3, SCORE=39
PKEY=988, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=989, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=990, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=991, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=992, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=993, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=994, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=995, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=996, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=997, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=998, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=999, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=QU, ITEM_ID=1, SCORE=7
PKEY=1000, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=QU, ITEM_ID=2, SCORE=6
PKEY=1001, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=QU, ITEM_ID=3, SCORE=9
PKEY=1002, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=1003, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=QU, ITEM_ID=5, SCORE=6
PKEY=1004, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=QU, ITEM_ID=6, SCORE=9
PKEY=1005, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=QU, ITEM_ID=7, SCORE=7
PKEY=1006, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=EX, ITEM_ID=1, SCORE=37
PKEY=1007, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=EX, ITEM_ID=2, SCORE=37
PKEY=1008, STUDENT_ID=49, FNAME=BRANDON, LNAME=EVANS, TYPE=EX, ITEM_ID=3, SCORE=28
PKEY=1009, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=1010, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=1011, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=1012, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=1013, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=1014, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=1015, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=1016, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=1017, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=1018, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=1019, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=1020, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=QU, ITEM_ID=1, SCORE=10
PKEY=1021, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=QU, ITEM_ID=2, SCORE=10
PKEY=1022, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=1023, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=1024, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=QU, ITEM_ID=5, SCORE=5
PKEY=1025, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=1026, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=QU, ITEM_ID=7, SCORE=7
PKEY=1027, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=EX, ITEM_ID=1, SCORE=29
PKEY=1028, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=EX, ITEM_ID=2, SCORE=36
PKEY=1029, STUDENT_ID=50, FNAME=ELLA, LNAME=TURNER, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=1030, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=1031, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=1032, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=1033, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=1034, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=1035, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=1036, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=1037, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=1038, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=1039, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=1040, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=1041, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=QU, ITEM_ID=1, SCORE=10
PKEY=1042, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=QU, ITEM_ID=2, SCORE=10
PKEY=1043, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=QU, ITEM_ID=3, SCORE=10
PKEY=1044, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=QU, ITEM_ID=4, SCORE=10
PKEY=1045, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=QU, ITEM_ID=5, SCORE=8
PKEY=1046, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=1047, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=1048, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=EX, ITEM_ID=1, SCORE=24
PKEY=1049, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=EX, ITEM_ID=2, SCORE=29
PKEY=1050, STUDENT_ID=51, FNAME=ANNA, LNAME=TORRES, TYPE=EX, ITEM_ID=3, SCORE=36
PKEY=1051, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=1052, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=1053, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=1054, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=1055, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=1056, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=1057, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=1058, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=1059, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=1060, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=1061, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=1062, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=QU, ITEM_ID=1, SCORE=8
PKEY=1063, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=QU, ITEM_ID=2, SCORE=7
PKEY=1064, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=QU, ITEM_ID=3, SCORE=7
PKEY=1065, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=QU, ITEM_ID=4, SCORE=10
PKEY=1066, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=1067, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=1068, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=1069, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=EX, ITEM_ID=1, SCORE=28
PKEY=1070, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=EX, ITEM_ID=2, SCORE=33
PKEY=1071, STUDENT_ID=52, FNAME=TAYLOR, LNAME=PARKER, TYPE=EX, ITEM_ID=3, SCORE=37
PKEY=1072, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=1073, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=1074, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=1075, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=1076, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=1077, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=1078, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=1079, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=1080, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=1081, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=1082, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=1083, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=1084, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=QU, ITEM_ID=2, SCORE=10
PKEY=1085, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=QU, ITEM_ID=3, SCORE=7
PKEY=1086, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=1087, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=QU, ITEM_ID=5, SCORE=8
PKEY=1088, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=QU, ITEM_ID=6, SCORE=5
PKEY=1089, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=1090, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=EX, ITEM_ID=1, SCORE=39
PKEY=1091, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=EX, ITEM_ID=2, SCORE=34
PKEY=1092, STUDENT_ID=53, FNAME=KAYLA, LNAME=COLLINS, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=1093, STUDENT_ID=54, FNAME=GABRIEL, LNAME=EDWARDS, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=1094, STUDENT_ID=54, FNAME=GABRIEL, LNAME=EDWARDS, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=1095, STUDENT_ID=54, FNAME=GABRIEL, LNAME=EDWARDS, TYPE=HW, ITEM_ID=3, SCORE=3
